Text,Sentiment,Ticker
look at goog every single switch equals payday just need discipline to stick with it,1,IT
clearly if but not until the 20 moving average cracks and goog goes vss it is a short straight to the 50 moving average ill use otm puts,-1,IF
clearly if but not until the 20 moving average cracks and goog goes vss it is a short straight to the 50 moving average ill use otm puts,-1,GOOG
clearly if but not until the 20 moving average cracks and goog goes vss it is a short straight to the 50 moving average ill use otm puts,-1,IT
bingo cant consider it a buy personally until 470 and vsb ntil then a waste of time trying to game it aap,-1,IT
bingo cant consider it a buy personally until 470 and vsb ntil then a waste of time trying to game it aap,-1,TIME
bingo cant consider it a buy personally until 470 and vsb ntil then a waste of time trying to game it aap,-1,GAME
bingo cant consider it a buy personally until 470 and vsb ntil then a waste of time trying to game it aap,-1,IT
bingo cant consider it a buy personally until 470 and vsb ntil then a waste of time trying to game it aap,-1,AAP
check out aap monthly you would have caught the trade of a lifetime 130 to 600 via common stock currently a se,-1,OUT
check out aap monthly you would have caught the trade of a lifetime 130 to 600 via common stock currently a se,-1,AAP
check out aap monthly you would have caught the trade of a lifetime 130 to 600 via common stock currently a se,-1,VIA
check out aap monthly you would have caught the trade of a lifetime 130 to 600 via common stock currently a se,-1,SE
google closes the book on eader announces july 1 sunset goog personally quite disappointed to see this service go,-1,GOOG
vng closed back over the 3 mark and the volume was good next levels to watch 3.16 then 3.30,1,MARK
vng closed back over the 3 mark and the volume was good next levels to watch 3.16 then 3.30,1,GOOD
aap samsung galaxy s4 promises more pressure on iphone,-1,AAP
aap samsung galaxy s4 promises more pressure on iphone,-1,MORE
looks like the typical sell the news 4 samsung waiting 4 2 show the lines for s4 o maybe the big rotation has begun back to aap,1,NEWS
looks like the typical sell the news 4 samsung waiting 4 2 show the lines for s4 o maybe the big rotation has begun back to aap,1,BIG
looks like the typical sell the news 4 samsung waiting 4 2 show the lines for s4 o maybe the big rotation has begun back to aap,1,HAS
looks like the typical sell the news 4 samsung waiting 4 2 show the lines for s4 o maybe the big rotation has begun back to aap,1,AAP
more bad aap news they might ony se 43 billion not projected 43.5 billion se se se,1,MORE
more bad aap news they might ony se 43 billion not projected 43.5 billion se se se,1,AAP
more bad aap news they might ony se 43 billion not projected 43.5 billion se se se,1,NEWS
more bad aap news they might ony se 43 billion not projected 43.5 billion se se se,1,SE
more bad aap news they might ony se 43 billion not projected 43.5 billion se se se,1,SE
more bad aap news they might ony se 43 billion not projected 43.5 billion se se se,1,SE
more bad aap news they might ony se 43 billion not projected 43.5 billion se se se,1,SE
bby is this device the next aap to ave reviews in corporate echelons on pivate network more security vs open public nets,1,BBY
bby is this device the next aap to ave reviews in corporate echelons on pivate network more security vs open public nets,1,AAP
bby is this device the next aap to ave reviews in corporate echelons on pivate network more security vs open public nets,1,MORE
watch sppi if it can hold above 7.86 it could go but needs to stay above it,1,SPPI
watch sppi if it can hold above 7.86 it could go but needs to stay above it,1,IF
watch sppi if it can hold above 7.86 it could go but needs to stay above it,1,IT
watch sppi if it can hold above 7.86 it could go but needs to stay above it,1,IT
watch sppi if it can hold above 7.86 it could go but needs to stay above it,1,STAY
watch sppi if it can hold above 7.86 it could go but needs to stay above it,1,IT
aap now 400 percent glass ceiling 434.5 rejecting both 434 and now 432.5,-1,AAP
aap now 400 percent glass ceiling 434.5 rejecting both 434 and now 432.5,-1,NOW
aap now 400 percent glass ceiling 434.5 rejecting both 434 and now 432.5,-1,BOTH
aap now 400 percent glass ceiling 434.5 rejecting both 434 and now 432.5,-1,NOW
jpm breaking higher from the tight consolidation we mentioned,1,JPM
goog seems there is more downside pressure to come more picks at,-1,GOOG
goog seems there is more downside pressure to come more picks at,-1,MORE
goog seems there is more downside pressure to come more picks at,-1,MORE
goog seems there is more downside pressure to come more picks at,-1,AT
goog nfx amzn down to aap up wth the great rotation back to aap,1,GOOG
goog nfx amzn down to aap up wth the great rotation back to aap,1,NFX
goog nfx amzn down to aap up wth the great rotation back to aap,1,AMZN
goog nfx amzn down to aap up wth the great rotation back to aap,1,AAP
goog nfx amzn down to aap up wth the great rotation back to aap,1,AAP
aap starting to look better,1,AAP
aap starting to look better,1,LOOK
added to cat betting she doesnt quite hit the 200 moving average,1,CAT
znga in at 3.71 size will scale in rest if it starts to run over 3.80,1,ZNGA
znga in at 3.71 size will scale in rest if it starts to run over 3.80,1,AT
znga in at 3.71 size will scale in rest if it starts to run over 3.80,1,IF
znga in at 3.71 size will scale in rest if it starts to run over 3.80,1,IT
znga in at 3.71 size will scale in rest if it starts to run over 3.80,1,RUN
shot nfx 188.90 stop 190,-1,NFX
mgm up 3.06 percent,1,MGM
aap sub 430 flew clicks away thx ibig for those negative notes really appreciate it,-1,AAP
aap sub 430 flew clicks away thx ibig for those negative notes really appreciate it,-1,FLEW
aap sub 430 flew clicks away thx ibig for those negative notes really appreciate it,-1,AWAY
aap sub 430 flew clicks away thx ibig for those negative notes really appreciate it,-1,IT
mgm up 6.45 percent,1,MGM
mgm up 8.38 percent,1,MGM
nfx taking some off 190,1,NFX
nfx taking some off 190,1,SOME
dds still at 80 getting weaker it seems possible short to 79.70,-1,DDS
dds still at 80 getting weaker it seems possible short to 79.70,-1,AT
dds still at 80 getting weaker it seems possible short to 79.70,-1,IT
shd jcp both now claim hidden re value vornado vno cant buy them all garbage stay away,-1,JCP
shd jcp both now claim hidden re value vornado vno cant buy them all garbage stay away,-1,BOTH
shd jcp both now claim hidden re value vornado vno cant buy them all garbage stay away,-1,NOW
shd jcp both now claim hidden re value vornado vno cant buy them all garbage stay away,-1,RE
shd jcp both now claim hidden re value vornado vno cant buy them all garbage stay away,-1,VNO
shd jcp both now claim hidden re value vornado vno cant buy them all garbage stay away,-1,ALL
shd jcp both now claim hidden re value vornado vno cant buy them all garbage stay away,-1,STAY
shd jcp both now claim hidden re value vornado vno cant buy them all garbage stay away,-1,AWAY
nfx moving stop 189.80 now,1,NFX
nfx moving stop 189.80 now,1,NOW
haha just reported that aap has more cash than samsungs martket cap o,1,AAP
haha just reported that aap has more cash than samsungs martket cap o,1,HAS
haha just reported that aap has more cash than samsungs martket cap o,1,MORE
haha just reported that aap has more cash than samsungs martket cap o,1,CASH
aap fablets who wouldve thought to still sounds stupid that giant one has almost sold 10 million in 6 months laugh,1,AAP
aap fablets who wouldve thought to still sounds stupid that giant one has almost sold 10 million in 6 months laugh,1,ONE
aap fablets who wouldve thought to still sounds stupid that giant one has almost sold 10 million in 6 months laugh,1,HAS
does help clear up my desk clutter just a little aap,1,AAP
aap continues to show no signs of breaking out of downtrend buy break of 50 moving average short 425,1,AAP
aap continues to show no signs of breaking out of downtrend buy break of 50 moving average short 425,1,OUT
jcp is anyone else listening to this eal smart use pension plan as collateral to take on more debt with no core improvements,-1,JCP
jcp is anyone else listening to this eal smart use pension plan as collateral to take on more debt with no core improvements,-1,ELSE
jcp is anyone else listening to this eal smart use pension plan as collateral to take on more debt with no core improvements,-1,MORE
jcp is anyone else listening to this eal smart use pension plan as collateral to take on more debt with no core improvements,-1,CORE
jcp equals 2 biggest hustle on wall street 2 only to shd,-1,JCP
posted goog topping patterncompared to aap yesterday those april puts are paying nice today,-1,GOOG
posted goog topping patterncompared to aap yesterday those april puts are paying nice today,-1,AAP
posted goog topping patterncompared to aap yesterday those april puts are paying nice today,-1,NICE
mcp continues to print lower highs and lowers lows down 1.34 percent we should see a test of the feb lows soon,-1,MCP
short ideas setting up and following through despite the strength in the indexes bid cf apo wt aap esf,-1,BID
short ideas setting up and following through despite the strength in the indexes bid cf apo wt aap esf,-1,CF
short ideas setting up and following through despite the strength in the indexes bid cf apo wt aap esf,-1,APO
short ideas setting up and following through despite the strength in the indexes bid cf apo wt aap esf,-1,AAP
i am so sold on technicals for aap swing long here had to set my stop real tight to make sure i had myself under control,1,AM
i am so sold on technicals for aap swing long here had to set my stop real tight to make sure i had myself under control,1,SO
i am so sold on technicals for aap swing long here had to set my stop real tight to make sure i had myself under control,1,AAP
i am so sold on technicals for aap swing long here had to set my stop real tight to make sure i had myself under control,1,LONG
i am so sold on technicals for aap swing long here had to set my stop real tight to make sure i had myself under control,1,MAKE
might be some reaction to s4 unveiling aap ya yawn plastic cheap 1 of 80 models they offer no lightsabre,1,SOME
might be some reaction to s4 unveiling aap ya yawn plastic cheap 1 of 80 models they offer no lightsabre,1,AAP
aap hi im calling from my new samsung s4,1,AAP
aap hi im calling from my new samsung s4,1,HI
aap hi im calling from my new samsung s4,1,IM
aap all the bears to all the downgrades to all the samsung bs im going long the 440 calls to overnight too,1,AAP
aap all the bears to all the downgrades to all the samsung bs im going long the 440 calls to overnight too,1,ALL
aap all the bears to all the downgrades to all the samsung bs im going long the 440 calls to overnight too,1,ALL
aap all the bears to all the downgrades to all the samsung bs im going long the 440 calls to overnight too,1,ALL
aap all the bears to all the downgrades to all the samsung bs im going long the 440 calls to overnight too,1,IM
aap all the bears to all the downgrades to all the samsung bs im going long the 440 calls to overnight too,1,LONG
aap all the bears to all the downgrades to all the samsung bs im going long the 440 calls to overnight too,1,TOO
jpm ms equals drop bac equals peak bac,1,JPM
jpm ms equals drop bac equals peak bac,1,MS
jpm ms equals drop bac equals peak bac,1,BAC
jpm ms equals drop bac equals peak bac,1,BAC
people slag aap for cannibalization but samsung has 80 phones and no cult or itunes and it is the new cool,1,AAP
people slag aap for cannibalization but samsung has 80 phones and no cult or itunes and it is the new cool,1,HAS
people slag aap for cannibalization but samsung has 80 phones and no cult or itunes and it is the new cool,1,IT
people slag aap for cannibalization but samsung has 80 phones and no cult or itunes and it is the new cool,1,COOL
ong setups ibt enoc axn gnc gwe ctx en apa cmg god vg,1,ENOC
ong setups ibt enoc axn gnc gwe ctx en apa cmg god vg,1,AXN
ong setups ibt enoc axn gnc gwe ctx en apa cmg god vg,1,GNC
ong setups ibt enoc axn gnc gwe ctx en apa cmg god vg,1,CTX
ong setups ibt enoc axn gnc gwe ctx en apa cmg god vg,1,APA
ong setups ibt enoc axn gnc gwe ctx en apa cmg god vg,1,CMG
ong setups ibt enoc axn gnc gwe ctx en apa cmg god vg,1,VG
shot setups th psx dds ew,-1,PSX
shot setups th psx dds ew,-1,DDS
shot setups th psx dds ew,-1,EW
wasnt it aap that isnt innovating and canibalizing their own product but they dont make 80 models like samsung,1,IT
wasnt it aap that isnt innovating and canibalizing their own product but they dont make 80 models like samsung,1,AAP
wasnt it aap that isnt innovating and canibalizing their own product but they dont make 80 models like samsung,1,MAKE
bby made a nice cup now goes to the right a bit and little lower to patience as with aap it drops below 400 this goes to 20 bet ya,1,BBY
bby made a nice cup now goes to the right a bit and little lower to patience as with aap it drops below 400 this goes to 20 bet ya,1,NICE
bby made a nice cup now goes to the right a bit and little lower to patience as with aap it drops below 400 this goes to 20 bet ya,1,NOW
bby made a nice cup now goes to the right a bit and little lower to patience as with aap it drops below 400 this goes to 20 bet ya,1,BIT
bby made a nice cup now goes to the right a bit and little lower to patience as with aap it drops below 400 this goes to 20 bet ya,1,AAP
bby made a nice cup now goes to the right a bit and little lower to patience as with aap it drops below 400 this goes to 20 bet ya,1,IT
aap no matter what stock does tomorrow im not selling tie a knot and hang in there,1,AAP
aap no matter what stock does tomorrow im not selling tie a knot and hang in there,1,IM
notable 52 week highs 20 sh 50 afce ak aco ag amsf apog cbs enb fgi homb omab saia wmb,1,AG
notable 52 week highs 20 sh 50 afce ak aco ag amsf apog cbs enb fgi homb omab saia wmb,1,AMSF
notable 52 week highs 20 sh 50 afce ak aco ag amsf apog cbs enb fgi homb omab saia wmb,1,APOG
notable 52 week highs 20 sh 50 afce ak aco ag amsf apog cbs enb fgi homb omab saia wmb,1,CBS
notable 52 week highs 20 sh 50 afce ak aco ag amsf apog cbs enb fgi homb omab saia wmb,1,ENB
notable 52 week highs 20 sh 50 afce ak aco ag amsf apog cbs enb fgi homb omab saia wmb,1,HOMB
notable 52 week highs 20 sh 50 afce ak aco ag amsf apog cbs enb fgi homb omab saia wmb,1,OMAB
notable 52 week highs 20 sh 50 afce ak aco ag amsf apog cbs enb fgi homb omab saia wmb,1,SAIA
notable 52 week highs 20 sh 50 afce ak aco ag amsf apog cbs enb fgi homb omab saia wmb,1,WMB
aap so according to this article apple has some work to do definitely sounds like they are a step ahead,-1,AAP
aap so according to this article apple has some work to do definitely sounds like they are a step ahead,-1,SO
aap so according to this article apple has some work to do definitely sounds like they are a step ahead,-1,HAS
aap so according to this article apple has some work to do definitely sounds like they are a step ahead,-1,SOME
aap so according to this article apple has some work to do definitely sounds like they are a step ahead,-1,DO
aap cool comparisson between galaxy s4 and note 2 whatever the rules btw here is hoping for more action today,1,AAP
aap cool comparisson between galaxy s4 and note 2 whatever the rules btw here is hoping for more action today,1,COOL
aap cool comparisson between galaxy s4 and note 2 whatever the rules btw here is hoping for more action today,1,MORE
aap give s4 thumbs down who da thunk samsung down 2.5 percent on release today,1,AAP
aap eally needs to manage expectations for its next product release no time machines rumour i lightsabre,1,AAP
aap eally needs to manage expectations for its next product release no time machines rumour i lightsabre,1,TIME
aap gap bottom 437.72 gap top 441.34 and now firmly above resistance cloud,1,AAP
aap gap bottom 437.72 gap top 441.34 and now firmly above resistance cloud,1,NOW
aap there are still better plays lots of vapour ware out there amzn bby nfx one small wind and they are gone,1,AAP
aap there are still better plays lots of vapour ware out there amzn bby nfx one small wind and they are gone,1,OUT
aap there are still better plays lots of vapour ware out there amzn bby nfx one small wind and they are gone,1,AMZN
aap there are still better plays lots of vapour ware out there amzn bby nfx one small wind and they are gone,1,BBY
aap there are still better plays lots of vapour ware out there amzn bby nfx one small wind and they are gone,1,NFX
aap there are still better plays lots of vapour ware out there amzn bby nfx one small wind and they are gone,1,ONE
hot stocks on watch for day trades gpn zgnx g,1,HOT
hot stocks on watch for day trades gpn zgnx g,1,GPN
hot stocks on watch for day trades gpn zgnx g,1,ZGNX
traders fretting over every move in aap now remind me of those in 2001 fretting over yhoo ebay msft de just doesnt matter anymore,-1,AAP
traders fretting over every move in aap now remind me of those in 2001 fretting over yhoo ebay msft de just doesnt matter anymore,-1,NOW
traders fretting over every move in aap now remind me of those in 2001 fretting over yhoo ebay msft de just doesnt matter anymore,-1,YHOO
traders fretting over every move in aap now remind me of those in 2001 fretting over yhoo ebay msft de just doesnt matter anymore,-1,EBAY
traders fretting over every move in aap now remind me of those in 2001 fretting over yhoo ebay msft de just doesnt matter anymore,-1,MSFT
traders fretting over every move in aap now remind me of those in 2001 fretting over yhoo ebay msft de just doesnt matter anymore,-1,DE
aap gaxy s4 smat sco to tracks users eyes i want it wait for the creeper apps,1,AAP
aap gaxy s4 smat sco to tracks users eyes i want it wait for the creeper apps,1,EYES
aap gaxy s4 smat sco to tracks users eyes i want it wait for the creeper apps,1,IT
aap gaxy s4 smat sco to tracks users eyes i want it wait for the creeper apps,1,APPS
getting excited about aap on the 100 bounce attempt is a bit silly,-1,AAP
getting excited about aap on the 100 bounce attempt is a bit silly,-1,BIT
aap tagging 440 could have another 3 to 5 points of mileage today,1,AAP
aap stats open above 37.5 about 56 percent probability of 42.5 hitting looking probable as long as 40 holds as support,1,AAP
aap stats open above 37.5 about 56 percent probability of 42.5 hitting looking probable as long as 40 holds as support,1,LONG
dds on short radar again will try if it cant hold 80,-1,DDS
dds on short radar again will try if it cant hold 80,-1,IF
dds on short radar again will try if it cant hold 80,-1,IT
aap taking more off here around 441.9,1,AAP
aap taking more off here around 441.9,1,MORE
aap looks great to pinching and flattening out the 200 sma on 30 minute,1,AAP
aap looks great to pinching and flattening out the 200 sma on 30 minute,1,OUT
bought mgm at 12.99,1,MGM
bought mgm at 12.99,1,AT
aap show me the money,-1,AAP
aap taking some off here 440.90,1,AAP
aap taking some off here 440.90,1,SOME
aap nice 10 million volume first hour good luck bears,1,AAP
aap nice 10 million volume first hour good luck bears,1,NICE
aap nice 10 million volume first hour good luck bears,1,GOOD
vix in single digits and spx at new ath is coming hopefully aap will cut the ribbon for spx at new ath ong time coming,1,AT
vix in single digits and spx at new ath is coming hopefully aap will cut the ribbon for spx at new ath ong time coming,1,AAP
vix in single digits and spx at new ath is coming hopefully aap will cut the ribbon for spx at new ath ong time coming,1,AT
vix in single digits and spx at new ath is coming hopefully aap will cut the ribbon for spx at new ath ong time coming,1,TIME
mgm breakout seems to be holding with support above 13,1,MGM
aap maybe just sit around 440 til opex looks like yesterdays channel,1,AAP
aap maybe just sit around 440 til opex looks like yesterdays channel,1,TIL
b from watch list at line on volume of 48 percent of average full day to hope it picks up a bit,1,AT
b from watch list at line on volume of 48 percent of average full day to hope it picks up a bit,1,LINE
b from watch list at line on volume of 48 percent of average full day to hope it picks up a bit,1,FULL
b from watch list at line on volume of 48 percent of average full day to hope it picks up a bit,1,IT
b from watch list at line on volume of 48 percent of average full day to hope it picks up a bit,1,BIT
aap setting up for a move higher again watching for an expansion bar,1,AAP
aap setting up for a move higher again watching for an expansion bar,1,AN
aap 640 lot offered in the apr 450 calls at 11.45 could push stock down temporarily or create resistance,-1,AAP
aap 640 lot offered in the apr 450 calls at 11.45 could push stock down temporarily or create resistance,-1,AT
aap 640 lot offered in the apr 450 calls at 11.45 could push stock down temporarily or create resistance,-1,PUSH
aap all buyers no sellers into the tube we go death by decay,1,AAP
aap all buyers no sellers into the tube we go death by decay,1,ALL
aap all buyers no sellers into the tube we go death by decay,1,INTO
aap all buyers no sellers into the tube we go death by decay,1,TUBE
aap time to go batman,1,AAP
aap time to go batman,1,TIME
my advice to apple bruce wayne father why do we fall down bruce so we can learn to pick ourselves up again get some legs aap,1,DO
my advice to apple bruce wayne father why do we fall down bruce so we can learn to pick ourselves up again get some legs aap,1,SO
my advice to apple bruce wayne father why do we fall down bruce so we can learn to pick ourselves up again get some legs aap,1,SOME
my advice to apple bruce wayne father why do we fall down bruce so we can learn to pick ourselves up again get some legs aap,1,AAP
aap lets not freak out yet it needs to take the 50 day ma ntil then this move means nothing,1,AAP
aap lets not freak out yet it needs to take the 50 day ma ntil then this move means nothing,1,OUT
aap lets not freak out yet it needs to take the 50 day ma ntil then this move means nothing,1,IT
aap lets not freak out yet it needs to take the 50 day ma ntil then this move means nothing,1,MA
wooow looks like aap broke the resistance two nice spinning tops earlier this week,1,AAP
wooow looks like aap broke the resistance two nice spinning tops earlier this week,1,TWO
wooow looks like aap broke the resistance two nice spinning tops earlier this week,1,NICE
wooow looks like aap broke the resistance two nice spinning tops earlier this week,1,TOPS
aap my premarket short has not worked but the 482 short shares r keeping me way above aqua death by decay,1,AAP
aap my premarket short has not worked but the 482 short shares r keeping me way above aqua death by decay,1,HAS
aap the big dt break on deck here,1,AAP
aap the big dt break on deck here,1,BIG
aap the big dt break on deck here,1,DECK
nov breaking the dt this time volume looking much more legit,1,NOV
nov breaking the dt this time volume looking much more legit,1,TIME
nov breaking the dt this time volume looking much more legit,1,MORE
aap switched to today,1,AAP
pki been stalking this one for a while may be giving us a low risk entry monday,1,PKI
pki been stalking this one for a while may be giving us a low risk entry monday,1,BEEN
pki been stalking this one for a while may be giving us a low risk entry monday,1,ONE
pki been stalking this one for a while may be giving us a low risk entry monday,1,LOW
esf jpm jp morgan funded hitler but they were smart enough to not use so much leverage prepping 10 times derivative bets on n korea yet,-1,JPM
esf jpm jp morgan funded hitler but they were smart enough to not use so much leverage prepping 10 times derivative bets on n korea yet,-1,JP
esf jpm jp morgan funded hitler but they were smart enough to not use so much leverage prepping 10 times derivative bets on n korea yet,-1,SO
aap hod wat can i say a the beas greater than greater than ota the poo,1,AAP
aap hod wat can i say a the beas greater than greater than ota the poo,1,WAT
akam insiders buying heavily these levels,1,AKAM
nqf whatever goog arry pages illness is it has to be neurological theres no such thing as monotone voice laryngitis i asked dr drew,-1,GOOG
nqf whatever goog arry pages illness is it has to be neurological theres no such thing as monotone voice laryngitis i asked dr drew,-1,ARRY
nqf whatever goog arry pages illness is it has to be neurological theres no such thing as monotone voice laryngitis i asked dr drew,-1,IT
nqf whatever goog arry pages illness is it has to be neurological theres no such thing as monotone voice laryngitis i asked dr drew,-1,HAS
nqf whatever goog arry pages illness is it has to be neurological theres no such thing as monotone voice laryngitis i asked dr drew,-1,ASKED
goog may roll over here,-1,GOOG
goog may roll over here,-1,ROLL
goog 815 1 tgt,-1,GOOG
goog 815 1 tgt,-1,TGT
aap worried about apples breakout volumeits average should we be worried skynet reaching for the pin 359,1,AAP
shot jpm 49.92 stop 50.03,-1,JPM
aap ruhh roooow,-1,AAP
aap p nasdaq down nice change,1,AAP
aap p nasdaq down nice change,1,NICE
aap lets c some volatility i can play close aint happening i think it is going to be another pfft close,1,AAP
aap lets c some volatility i can play close aint happening i think it is going to be another pfft close,1,SOME
aap lets c some volatility i can play close aint happening i think it is going to be another pfft close,1,PLAY
aap lets c some volatility i can play close aint happening i think it is going to be another pfft close,1,IT
aap 20 million shares nice,1,AAP
aap 20 million shares nice,1,NICE
ong aap stop at 438 weekend play i like that dude,1,AAP
ong aap stop at 438 weekend play i like that dude,1,AT
ong aap stop at 438 weekend play i like that dude,1,PLAY
aap did we just break a downtrend yes did we hold it into close yes did we bypass the monthly op ex pin yes are headed higher yes,1,AAP
aap did we just break a downtrend yes did we hold it into close yes did we bypass the monthly op ex pin yes are headed higher yes,1,IT
aap did we just break a downtrend yes did we hold it into close yes did we bypass the monthly op ex pin yes are headed higher yes,1,INTO
aap bears are finally getting trapped and feeling pain its time to cover and ride this baby back up to 500 to 550 i like it,1,AAP
aap bears are finally getting trapped and feeling pain its time to cover and ride this baby back up to 500 to 550 i like it,1,TIME
aap bears are finally getting trapped and feeling pain its time to cover and ride this baby back up to 500 to 550 i like it,1,BABY
aap bears are finally getting trapped and feeling pain its time to cover and ride this baby back up to 500 to 550 i like it,1,IT
also bill miller plugged aap today and samsung disappointed last night divy and buyback announcements due by mid week user,1,ALSO
also bill miller plugged aap today and samsung disappointed last night divy and buyback announcements due by mid week user,1,AAP
aap close above 20 ma confirmation of reversal day on high volume rising a and d line cup and handle breakout in momentum bill gross likes,1,AAP
aap close above 20 ma confirmation of reversal day on high volume rising a and d line cup and handle breakout in momentum bill gross likes,1,MA
aap close above 20 ma confirmation of reversal day on high volume rising a and d line cup and handle breakout in momentum bill gross likes,1,LINE
bid just like znga in dec at 2.00 got destroyed bid the smart money will start buying now here 80 to 85 range and sell it back over 100,1,BID
bid just like znga in dec at 2.00 got destroyed bid the smart money will start buying now here 80 to 85 range and sell it back over 100,1,ZNGA
bid just like znga in dec at 2.00 got destroyed bid the smart money will start buying now here 80 to 85 range and sell it back over 100,1,AT
bid just like znga in dec at 2.00 got destroyed bid the smart money will start buying now here 80 to 85 range and sell it back over 100,1,BID
bid just like znga in dec at 2.00 got destroyed bid the smart money will start buying now here 80 to 85 range and sell it back over 100,1,NOW
bid just like znga in dec at 2.00 got destroyed bid the smart money will start buying now here 80 to 85 range and sell it back over 100,1,IT
jpm saw a headline about fraud with a bank to how could that be they so honest to stock hits 48 before it ever sees 50.50 again bet anyone,-1,JPM
jpm saw a headline about fraud with a bank to how could that be they so honest to stock hits 48 before it ever sees 50.50 again bet anyone,-1,SO
jpm saw a headline about fraud with a bank to how could that be they so honest to stock hits 48 before it ever sees 50.50 again bet anyone,-1,IT
jpm saw a headline about fraud with a bank to how could that be they so honest to stock hits 48 before it ever sees 50.50 again bet anyone,-1,EVER
goog stock will never see 820 again wouldnt be suprised if every insider sold here above 800 wouldnt you to oh my thats alot,-1,GOOG
goog stock will never see 820 again wouldnt be suprised if every insider sold here above 800 wouldnt you to oh my thats alot,-1,IF
goog stock will never see 820 again wouldnt be suprised if every insider sold here above 800 wouldnt you to oh my thats alot,-1,ALOT
goog pulling back in very light volume note the weekly,1,GOOG
goog to not looking good here near the 20 day and t watch for a break of them,-1,GOOG
goog to not looking good here near the 20 day and t watch for a break of them,-1,GOOD
5 tech stocks that typically ally after via nfx stx pcn amzn expe,1,TECH
5 tech stocks that typically ally after via nfx stx pcn amzn expe,1,ALLY
5 tech stocks that typically ally after via nfx stx pcn amzn expe,1,VIA
5 tech stocks that typically ally after via nfx stx pcn amzn expe,1,NFX
5 tech stocks that typically ally after via nfx stx pcn amzn expe,1,STX
5 tech stocks that typically ally after via nfx stx pcn amzn expe,1,PCN
5 tech stocks that typically ally after via nfx stx pcn amzn expe,1,AMZN
5 tech stocks that typically ally after via nfx stx pcn amzn expe,1,EXPE
eview of open positions to stocks stks co and r5 am featuring kos v s ctgx po aee nke c,1,STKS
eview of open positions to stocks stks co and r5 am featuring kos v s ctgx po aee nke c,1,CO
eview of open positions to stocks stks co and r5 am featuring kos v s ctgx po aee nke c,1,AM
eview of open positions to stocks stks co and r5 am featuring kos v s ctgx po aee nke c,1,KOS
eview of open positions to stocks stks co and r5 am featuring kos v s ctgx po aee nke c,1,AEE
eview of open positions to stocks stks co and r5 am featuring kos v s ctgx po aee nke c,1,NKE
jcp j c penney company bullish option trade precedes huge up move in the stock buying 11500 calls 5 days ago,1,JCP
jcp j c penney company bullish option trade precedes huge up move in the stock buying 11500 calls 5 days ago,1,HUGE
jcp j c penney company bullish option trade precedes huge up move in the stock buying 11500 calls 5 days ago,1,AGO
jcp gets fresh,-1,JCP
cat really moving well here come on 92,1,CAT
jcp good short under 16.75,-1,JCP
jcp good short under 16.75,-1,GOOD
jcp still cracking,-1,JCP
oh jcp,-1,JCP
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,DTK
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,OC
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,PFE
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,TX
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,BAC
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,STEM
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,JAZZ
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,ONCY
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,KEX
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,XOMA
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,IMO
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,ONVO
dtk cay oc pfe mk tx bac bib from stem jazz oncy kex xoma etc and imo a great pick sh and ong term onvo has potential,1,HAS
goog similar to other leaders like jpm held first support testing underside of mas,1,GOOG
goog similar to other leaders like jpm held first support testing underside of mas,1,JPM
goog similar to other leaders like jpm held first support testing underside of mas,1,MAS
dollar general corporation option bull buys 10100 calls betting on a 10.4 percent up move by april earnings spec dg,1,SPEC
dollar general corporation option bull buys 10100 calls betting on a 10.4 percent up move by april earnings spec dg,1,DG
oh cat,-1,CAT
s rare to hold something that long when not working but was never invalidated either rationale and long term trend remained intact,1,RARE
s rare to hold something that long when not working but was never invalidated either rationale and long term trend remained intact,1,LONG
s rare to hold something that long when not working but was never invalidated either rationale and long term trend remained intact,1,LONG
s rare to hold something that long when not working but was never invalidated either rationale and long term trend remained intact,1,TREND
s key resistance broken,1,KEY
cw and s equals something brewing here,1,CW
nice triangle b out here decent risk reward with stop inside apex s aap spx ndx vz t,1,NICE
nice triangle b out here decent risk reward with stop inside apex s aap spx ndx vz t,1,OUT
nice triangle b out here decent risk reward with stop inside apex s aap spx ndx vz t,1,AAP
